"id";"numbering";"parent_id";"section_id";"name";"level";"order";"page_type";"link";"notes";"url_slug";"meta_title";"meta_description";"meta_focus_keyword";"meta_robots";"canonical_url";"alternate_url";"content_status"
"415";"66.13.3.";"939";"1";"open experience days for icp foundation applicants";"3";"3";"";"";"";"open-experience-days-for-icp-foundation-applicants";"open experience days for icp foundation applicants | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"534";"66.13.4.";"939";"1";"other ways to meet us";"3";"4";"";"";"";"other-ways-to-meet-us";"other ways to meet us | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"628";"66.13.5.";"939";"1";"postgraduate open days";"3";"5";"";"";"";"postgraduate-open-days";"postgraduate open days | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"49";"66.13.5.1.";"628";"1";"postgraduate open day";"4";"1";"";"";"";"postgraduate-open-day";"postgraduate open day | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"254";"66.13.5.2.";"628";"1";"postgraduate virtual open day";"4";"2";"";"";"";"postgraduate-virtual-open-day";"postgraduate virtual open day | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"413";"66.13.5.3.";"628";"1";"thank you global mba webinar";"4";"3";"";"";"";"thank-you-global-mba-webinar";"thank you global mba webinar | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"533";"66.13.5.4.";"628";"1";"open event guide";"4";"4";"";"";"";"open-event-guide";"open event guide | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"627";"66.13.5.5.";"628";"1";"you are booked";"4";"5";"";"";"";"you-are-booked";"you are booked | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"705";"66.13.6.";"939";"1";"self guided tour";"3";"6";"";"";"";"self-guided-tour";"self guided tour | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"769";"66.13.7.";"939";"1";"undergraduate open days";"3";"7";"";"";"";"undergraduate-open-days";"undergraduate open days | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"48";"66.13.7.1.";"769";"1";"a z of open experience day course sessions";"4";"1";"";"";"";"a-z-of-open-experience-day-course-sessions";"a z of open experience day course sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"253";"66.13.7.2.";"769";"1";"booking confirmed";"4";"2";"";"";"";"booking-confirmed";"booking confirmed | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"412";"66.13.7.3.";"769";"1";"book your undergraduate open experience day";"4";"3";"";"";"";"book-your-undergraduate-open-experience-day";"book your undergraduate open experience day | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"532";"66.13.7.4.";"769";"1";"faculty of business and law course sessions";"4";"4";"";"";"";"faculty-of-business-and-law-course-sessions";"faculty of business and law course sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"626";"66.13.7.5.";"769";"1";"faculty of creative and cultural industries course sessions";"4";"5";"";"";"";"faculty-of-creative-and-cultural-industries-course-sessions";"faculty of creative and cultural industries course sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"704";"66.13.7.6.";"769";"1";"faculty of humanities and social sciences course sessions";"4";"6";"";"";"";"faculty-of-humanities-and-social-sciences-course-sessions";"faculty of humanities and social sciences course sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"768";"66.13.7.7.";"769";"1";"faculty of science and health course sessions";"4";"7";"";"";"";"faculty-of-science-and-health-course-sessions";"faculty of science and health course sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"815";"66.13.7.8.";"769";"1";"faculty of technology course sessions";"4";"8";"";"";"";"faculty-of-technology-course-sessions";"faculty of technology course sessions | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"955";"66.14.";"1251";"1";"order a digital prospectus";"2";"14";"";"";"";"order-a-digital-prospectus";"order a digital prospectus | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"969";"66.15.";"1251";"1";"our icp foundation year courses";"2";"15";"";"";"";"our-icp-foundation-year-courses";"our icp foundation year courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"982";"66.16.";"1251";"1";"postgraduate";"2";"16";"";"";"";"postgraduate";"postgraduate | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"47";"66.16.1.";"982";"1";"contact us";"3";"1";"";"";"";"contact-us";"contact us | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"46";"66.16.1.1.";"47";"1";"thank you";"4";"1";"";"";"";"thank-you";"thank you | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"252";"66.16.1.2.";"47";"1";"thank you";"4";"2";"";"";"";"thank-you";"thank you | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"995";"66.17.";"1251";"1";"postgraduate research";"2";"17";"";"";"";"postgraduate-research";"postgraduate research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"45";"66.17.1.";"995";"1";"funding your research degree";"3";"1";"";"";"";"funding-your-research-degree";"funding your research degree | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"44";"66.17.1.1.";"45";"1";"centre for enzyme innovation phd projects";"4";"1";"";"";"";"centre-for-enzyme-innovation-phd-projects";"centre for enzyme innovation phd projects | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"251";"66.17.1.2.";"45";"1";"phd scholarships";"4";"2";"";"";"";"phd-scholarships";"phd scholarships | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"411";"66.17.1.3.";"45";"1";"scdtp bursary";"4";"3";"";"";"";"scdtp-bursary";"scdtp bursary | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"250";"66.17.2.";"995";"1";"how to apply";"3";"2";"";"";"";"how-to-apply";"how to apply | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"410";"66.17.3.";"995";"1";"postgraduate research faqs";"3";"3";"";"";"";"postgraduate-research-faqs";"postgraduate research faqs | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"531";"66.17.4.";"995";"1";"postgraduate research proposal guide";"3";"4";"";"";"";"postgraduate-research-proposal-guide";"postgraduate research proposal guide | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"43";"66.17.4.1.";"531";"1";"how to write a research proposal that stands out";"4";"1";"";"";"";"how-to-write-a-research-proposal-that-stands-out";"how to write a research proposal that stands out | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"625";"66.17.5.";"995";"1";"reasons to do a phd or research degree";"3";"5";"";"";"";"reasons-to-do-a-phd-or-research-degree";"reasons to do a phd or research degree | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"703";"66.17.6.";"995";"1";"research degrees";"3";"6";"";"";"";"research-degrees";"research degrees | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"42";"66.17.6.1.";"703";"1";"distance learning phd";"4";"1";"";"";"";"distance-learning-phd";"distance learning phd | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"249";"66.17.6.2.";"703";"1";"md";"4";"2";"";"";"";"md";"md | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"409";"66.17.6.3.";"703";"1";"mphil";"4";"3";"";"";"";"mphil";"mphil | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"530";"66.17.6.4.";"703";"1";"mres";"4";"4";"";"";"";"mres";"mres | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"624";"66.17.6.5.";"703";"1";"phd";"4";"5";"";"";"";"phd";"phd | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"41";"66.17.6.5.1.";"624";"1";"explore our projects";"5";"1";"";"";"";"explore-our-projects";"explore our projects | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"40";"66.17.6.5.1.1.";"41";"1";"3d indoor mapping for navigation in complex environments";"6";"1";"";"";"";"3d-indoor-mapping-for-navigation-in-complex-environments";"3d indoor mapping for navigation in complex environments | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"248";"66.17.6.5.1.2.";"41";"1";"[OtherPhD projects]";"6";"2";"";"";"";"otherphd-projects";"[OtherPhD projects] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"247";"66.17.6.5.2.";"624";"1";"find a phd supervisor";"5";"2";"";"";"";"find-a-phd-supervisor";"find a phd supervisor | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"702";"66.17.6.6.";"703";"1";"phd by publication";"4";"6";"";"";"";"phd-by-publication";"phd by publication | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"767";"66.17.6.7.";"703";"1";"professional doctorates";"4";"7";"";"";"";"professional-doctorates";"professional doctorates | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"766";"66.17.7.";"995";"1";"the doctoral college";"3";"7";"";"";"";"the-doctoral-college";"the doctoral college | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"39";"66.17.7.1.";"766";"1";"festival of doctoral research";"4";"1";"";"";"";"festival-of-doctoral-research";"festival of doctoral research | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"246";"66.17.7.2.";"766";"1";"entry requirements and eligibility";"4";"2";"";"";"";"entry-requirements-and-eligibility";"entry requirements and eligibility | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"408";"66.17.7.3.";"766";"1";"how to apply for degree apprenticeships";"4";"3";"";"";"";"how-to-apply-for-degree-apprenticeships";"how to apply for degree apprenticeships | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"529";"66.17.7.4.";"766";"1";"how youll be taught and assessed";"4";"4";"";"";"";"how-youll-be-taught-and-assessed";"how youll be taught and assessed | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1007";"66.18.";"1251";"1";"professional and flexible learning";"2";"18";"";"";"";"professional-and-flexible-learning";"professional and flexible learning | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"38";"66.18.1.";"1007";"1";"micro credentials and short courses";"3";"1";"";"";"";"micro-credentials-and-short-courses";"micro credentials and short courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1019";"66.19.";"1251";"1";"scholarships and bursaries";"2";"19";"";"";"";"scholarships-and-bursaries";"scholarships and bursaries | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1030";"66.20.";"1251";"1";"schools and colleges";"2";"20";"";"";"";"schools-and-colleges";"schools and colleges | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"37";"66.20.1.";"1030";"1";"events";"3";"1";"";"";"";"events";"events | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"36";"66.20.1.1.";"37";"1";"post 16";"4";"1";"";"";"";"post-16";"post 16 | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"35";"66.20.1.1.1.";"36";"1";"post 16 events";"5";"1";"";"";"";"post-16-events";"post 16 events | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"245";"66.20.1.1.2.";"36";"1";"post 16 talks";"5";"2";"";"";"";"post-16-talks";"post 16 talks | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"244";"66.20.1.2.";"37";"1";"pre 16 events";"4";"2";"";"";"";"pre-16-events";"pre 16 events | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"34";"66.20.1.2.1.";"244";"1";"up for uni residential";"5";"1";"";"";"";"up-for-uni-residential";"up for uni residential | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"33";"66.20.1.2.1.1.";"34";"1";"celebration event";"6";"1";"";"";"";"celebration-event";"celebration event | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"243";"66.20.1.2.1.2.";"34";"1";"faqs";"6";"2";"";"";"";"faqs";"faqs | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"407";"66.20.1.2.1.3.";"34";"1";"what to pack";"6";"3";"";"";"";"what-to-pack";"what to pack | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"406";"66.20.1.3.";"37";"1";"subject events";"4";"3";"";"";"";"subject-events";"subject events | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"32";"66.20.1.3.1.";"406";"1";"stem events";"5";"1";"";"";"";"stem-events";"stem events | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"242";"66.20.1.3.2.";"406";"1";"taster day guide";"5";"2";"";"";"";"taster-day-guide";"taster day guide | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"241";"66.20.2.";"1030";"1";"meet the team";"3";"2";"";"";"";"meet-the-team";"meet the team | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"405";"66.20.3.";"1030";"1";"professional development";"3";"3";"";"";"";"professional-development";"professional development | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"31";"66.20.3.1.";"405";"1";"2026 teachers and advisers conference";"4";"1";"";"";"";"2026-teachers-and-advisers-conference";"2026 teachers and advisers conference | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"240";"66.20.3.2.";"405";"1";"classroom resources";"4";"2";"";"";"";"classroom-resources";"classroom resources | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"30";"66.20.3.2.1.";"240";"1";"careers workshop";"5";"1";"";"";"";"careers-workshop";"careers workshop | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"239";"66.20.3.2.2.";"240";"1";"request careers workshop box";"5";"2";"";"";"";"request-careers-workshop-box";"request careers workshop box | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"404";"66.20.3.3.";"405";"1";"cpd hub";"4";"3";"";"";"";"cpd-hub";"cpd hub | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"29";"66.20.3.3.1.";"404";"1";"help students decide about uni";"5";"1";"";"";"";"help-students-decide-about-uni";"help students decide about uni | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"28";"66.20.3.3.1.1.";"29";"1";"choosing a uni and course";"6";"1";"";"";"";"choosing-a-uni-and-course";"choosing a uni and course | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"238";"66.20.3.3.1.2.";"29";"1";"degree apprenticeships";"6";"2";"";"";"";"degree-apprenticeships";"degree apprenticeships | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"403";"66.20.3.3.1.3.";"29";"1";"degree options";"6";"3";"";"";"";"degree-options";"degree options | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"528";"66.20.3.3.1.4.";"29";"1";"is uni right for my students";"6";"4";"";"";"";"is-uni-right-for-my-students";"is uni right for my students | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"237";"66.20.3.3.2.";"404";"1";"support student applications";"5";"2";"";"";"";"support-student-applications";"support student applications | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"27";"66.20.3.3.2.1.";"237";"1";"about student finance";"6";"1";"";"";"";"about-student-finance";"about student finance | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"236";"66.20.3.3.2.2.";"237";"1";"after applying";"6";"2";"";"";"";"after-applying";"after applying | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"402";"66.20.3.3.2.3.";"237";"1";"personal statements";"6";"3";"";"";"";"personal-statements";"personal statements | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"527";"66.20.3.3.2.4.";"237";"1";"references";"6";"4";"";"";"";"references";"references | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"526";"66.20.3.4.";"405";"1";"events for advisers";"4";"4";"";"";"";"events-for-advisers";"events for advisers | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1040";"66.21.";"1251";"1";"short courses and cpd";"2";"21";"";"";"";"short-courses-and-cpd";"short courses and cpd | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"26";"66.21.1.";"1040";"1";"certificate in intellectual property crime and illicit trade cipcit";"3";"1";"";"";"";"certificate-in-intellectual-property-crime-and-illicit-trade-cipcit";"certificate in intellectual property crime and illicit trade cipcit | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"235";"66.21.2.";"1040";"1";"cisco certified networking associate ccna";"3";"2";"";"";"";"cisco-certified-networking-associate-ccna";"cisco certified networking associate ccna | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"401";"66.21.3.";"1040";"1";"[Other short courses]";"3";"3";"";"";"";"other-short-courses";"[Other short courses] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"525";"66.21.4.";"1040";"1";"thank you";"3";"4";"";"";"";"thank-you";"thank you | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1050";"66.22.";"1251";"1";"studying online by distance learning";"2";"22";"";"";"";"studying-online-by-distance-learning";"studying online by distance learning | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"25";"66.22.1.";"1050";"1";"criminal justice part time distance learning courses";"3";"1";"";"";"";"criminal-justice-part-time-distance-learning-courses";"criminal justice part time distance learning courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"234";"66.22.2.";"1050";"1";"contact";"3";"2";"";"";"";"contact";"contact | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"24";"66.22.2.1.";"234";"1";"contact us";"4";"1";"";"";"";"contact-us";"contact us | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"400";"66.22.3.";"1050";"1";"military personnel";"3";"3";"";"";"";"military-personnel";"military personnel | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"524";"66.22.4.";"1050";"1";"probation officer training";"3";"4";"";"";"";"probation-officer-training";"probation officer training | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"23";"66.22.4.1.";"524";"1";"benefits of a work based degree";"4";"1";"";"";"";"benefits-of-a-work-based-degree";"benefits of a work based degree | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"233";"66.22.4.2.";"524";"1";"course duration and rpl";"4";"2";"";"";"";"course-duration-and-rpl";"course duration and rpl | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"399";"66.22.4.3.";"524";"1";"course structure and study support";"4";"3";"";"";"";"course-structure-and-study-support";"course structure and study support | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"523";"66.22.4.4.";"524";"1";"entry requirements";"4";"4";"";"";"";"entry-requirements";"entry requirements | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"623";"66.22.4.5.";"524";"1";"how to apply";"4";"5";"";"";"";"how-to-apply";"how to apply | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"701";"66.22.4.6.";"524";"1";"study costs and funding";"4";"6";"";"";"";"study-costs-and-funding";"study costs and funding | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1059";"66.23.";"1251";"1";"subject area";"2";"23";"";"";"";"subject-area";"subject area | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"22";"66.23.1.";"1059";"1";"accounting economics and finance";"3";"1";"";"";"";"accounting-economics-and-finance";"accounting economics and finance | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"232";"66.23.2.";"1059";"1";"[Other subject areas]";"3";"2";"";"";"";"other-subject-areas";"[Other subject areas] | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"398";"66.23.3.";"1059";"1";"healthcare and social care";"3";"3";"";"";"";"healthcare-and-social-care";"healthcare and social care | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"21";"66.23.3.1.";"398";"1";"nhs values";"4";"1";"";"";"";"nhs-values";"nhs values | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"1067";"66.24.";"1251";"1";"undergraduate";"2";"24";"";"";"";"undergraduate";"undergraduate | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"20";"66.24.1.";"1067";"1";"after you apply";"3";"1";"";"";"";"after-you-apply";"after you apply | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"19";"66.24.1.1.";"20";"1";"changing university";"4";"1";"";"";"";"changing-university";"changing university | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"231";"66.24.1.2.";"20";"1";"getting your offers and results";"4";"2";"";"";"";"getting-your-offers-and-results";"getting your offers and results | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"18";"66.24.1.2.1.";"231";"1";"accepting an offer";"5";"1";"";"";"";"accepting-an-offer";"accepting an offer | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"230";"66.24.1.2.2.";"231";"1";"getting a different offer";"5";"2";"";"";"";"getting-a-different-offer";"getting a different offer | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"397";"66.24.1.2.3.";"231";"1";"how we make an offer";"5";"3";"";"";"";"how-we-make-an-offer";"how we make an offer | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"522";"66.24.1.2.4.";"231";"1";"insurance choice faqs";"5";"4";"";"";"";"insurance-choice-faqs";"insurance choice faqs | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"622";"66.24.1.2.5.";"231";"1";"supporting your friends if they dont get the grades they need";"5";"5";"";"";"";"supporting-your-friends-if-they-dont-get-the-grades-they-need";"supporting your friends if they dont get the grades they need | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"396";"66.24.1.3.";"20";"1";"preparing for uni";"4";"3";"";"";"";"preparing-for-uni";"preparing for uni | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"17";"66.24.1.3.1.";"396";"1";"what to bring to uni";"5";"1";"";"";"";"what-to-bring-to-uni";"what to bring to uni | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"229";"66.24.2.";"1067";"1";"applying for undergraduate courses";"3";"2";"";"";"";"applying-for-undergraduate-courses";"applying for undergraduate courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"16";"66.24.2.1.";"229";"1";"after you apply for an undergraduate course";"4";"1";"";"";"";"after-you-apply-for-an-undergraduate-course";"after you apply for an undergraduate course | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"228";"66.24.2.2.";"229";"1";"applying after january";"4";"2";"";"";"";"applying-after-january";"applying after january | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"395";"66.24.2.3.";"229";"1";"entry requirements for undergraduate courses";"4";"3";"";"";"";"entry-requirements-for-undergraduate-courses";"entry requirements for undergraduate courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"15";"66.24.2.3.1.";"395";"1";"what are t levels";"5";"1";"";"";"";"what-are-t-levels";"what are t levels | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"521";"66.24.2.4.";"229";"1";"how to apply for full time undergraduate courses";"4";"4";"";"";"";"how-to-apply-for-full-time-undergraduate-courses";"how to apply for full time undergraduate courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"621";"66.24.2.5.";"229";"1";"how to apply for part time and distance learning undergraduate courses";"4";"5";"";"";"";"how-to-apply-for-part-time-and-distance-learning-undergraduate-courses";"how to apply for part time and distance learning undergraduate courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"700";"66.24.2.6.";"229";"1";"how to write a ucas personal statement";"4";"6";"";"";"";"how-to-write-a-ucas-personal-statement";"how to write a ucas personal statement | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"765";"66.24.2.7.";"229";"1";"how we assess undergraduate applications";"4";"7";"";"";"";"how-we-assess-undergraduate-applications";"how we assess undergraduate applications | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"814";"66.24.2.8.";"229";"1";"time to apply";"4";"8";"";"";"";"time-to-apply";"time to apply | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"852";"66.24.2.9.";"229";"1";"ucas extra";"4";"9";"";"";"";"ucas-extra";"ucas extra | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"394";"66.24.3.";"1067";"1";"applying to uni";"3";"3";"";"";"";"applying-to-uni";"applying to uni | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"14";"66.24.3.1.";"394";"1";"boosting your cv before university";"4";"1";"";"";"";"boosting-your-cv-before-university";"boosting your cv before university | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"227";"66.24.3.2.";"394";"1";"dental occupational health checks";"4";"2";"";"";"";"dental-occupational-health-checks";"dental occupational health checks | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"393";"66.24.3.3.";"394";"1";"fee assessment";"4";"3";"";"";"";"fee-assessment";"fee assessment | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"520";"66.24.3.4.";"394";"1";"healthcare courses occupational health checks";"4";"4";"";"";"";"healthcare-courses-occupational-health-checks";"healthcare courses occupational health checks | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"620";"66.24.3.5.";"394";"1";"how to prepare for your university interview";"4";"5";"";"";"";"how-to-prepare-for-your-university-interview";"how to prepare for your university interview | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"699";"66.24.3.6.";"394";"1";"portfolio guides for creative courses";"4";"6";"";"";"";"portfolio-guides-for-creative-courses";"portfolio guides for creative courses | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"13";"66.24.3.6.1.";"699";"1";"ba hons drama and performance video submission";"5";"1";"";"";"";"ba-hons-drama-and-performance-video-submission";"ba hons drama and performance video submission | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"764";"66.24.3.7.";"394";"1";"recognition of prior learning rpl";"4";"7";"";"";"";"recognition-of-prior-learning-rpl";"recognition of prior learning rpl | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"12";"66.24.3.7.1.";"764";"1";"compiling your recognition of prior learning rpl portfolio";"5";"1";"";"";"";"compiling-your-recognition-of-prior-learning-rpl-portfolio";"compiling your recognition of prior learning rpl portfolio | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"813";"66.24.3.8.";"394";"1";"tuition fee discount calculator";"4";"8";"";"";"";"tuition-fee-discount-calculator";"tuition fee discount calculator | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"519";"66.24.4.";"1067";"1";"choosing where and what to study";"3";"4";"";"";"";"choosing-where-and-what-to-study";"choosing where and what to study | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"11";"66.24.4.1.";"519";"1";"cost of living in uk student cities";"4";"1";"";"";"";"cost-of-living-in-uk-student-cities";"cost of living in uk student cities | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"226";"66.24.4.2.";"519";"1";"understanding university ratings and rankings";"4";"2";"";"";"";"understanding-university-ratings-and-rankings";"understanding university ratings and rankings | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"392";"66.24.4.3.";"519";"1";"what are the different types of university degrees";"4";"3";"";"";"";"what-are-the-different-types-of-university-degrees";"what are the different types of university degrees | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"518";"66.24.4.4.";"519";"1";"why go to university open days and what to do when you cant";"4";"4";"";"";"";"why-go-to-university-open-days-and-what-to-do-when-you-cant";"why go to university open days and what to do when you cant | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"619";"66.24.5.";"1067";"1";"contact us";"3";"5";"";"";"";"contact-us";"contact us | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"10";"66.24.5.1.";"619";"1";"thank you";"4";"1";"";"";"";"thank-you";"thank you | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"698";"66.24.6.";"1067";"1";"for parents and supporters";"3";"6";"";"";"";"for-parents-and-supporters";"for parents and supporters | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
"9";"66.24.6.1.";"698";"1";"how to afford to get your child through university";"4";"1";"";"";"";"how-to-afford-to-get-your-child-through-university";"how to afford to get your child through university | Sitemap (port.ac.uk) - Emma";"";"";"";"";"";""
